job.name,scen.name,rep.name,rep.methods,model,coef_of_interest,N,imp_m,imp_maxit,mice_method,dag_name,method,bhat,bhat_lo,bhat_hi,bhat_width,overall.error,beta,form_string,gold_form_string,sancheck.prop_complete,sancheck.di_ours.vars
job_1,1,94,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,0.0430468855446896,-0.0245587969668239,0.110652568056203,0.135211365023027,,0,A ~ 1,A1 ~ 1,0.397,A B
job_1,1,94,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,0.0435404108699139,-0.0282407884558383,0.115321610195666,0.143562398651504,,0,A ~ 1,A1 ~ 1,0.397,A B
job_1,1,95,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,-0.000949165956230892,-0.0643076195084621,0.0624092875960004,0.126716907104462,,0,A ~ 1,A1 ~ 1,0.389,A B
job_1,1,95,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,-0.0204978704968428,-0.138760652428176,0.0977649114344909,0.236525563862667,,0,A ~ 1,A1 ~ 1,0.389,A B
job_1,1,95,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,-0.0179060168841123,-0.0847841370680827,0.048972103299858,0.133756240367941,,0,A ~ 1,A1 ~ 1,0.389,A B
job_1,1,96,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,-0.0196191852423117,-0.0815472914855348,0.0423089210009115,0.123856212486446,,0,A ~ 1,A1 ~ 1,0.405,A B
job_1,1,96,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,-0.0311022139082216,-0.117094924918469,0.0548904971020263,0.171985422020496,,0,A ~ 1,A1 ~ 1,0.405,A B
job_1,1,96,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,-0.0266197379126015,-0.135381735313097,0.0821422594878938,0.21752399480099,,0,A ~ 1,A1 ~ 1,0.405,A B
job_1,1,97,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,0.0162007360764528,-0.0437128615427942,0.0761143336956997,0.119827195238494,,0,A ~ 1,A1 ~ 1,0.395,A B
job_1,1,97,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,0.0374625746523963,-0.0250314701059557,0.0999566194107484,0.124988089516704,,0,A ~ 1,A1 ~ 1,0.395,A B
job_1,1,97,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,0.0440643975087831,-0.0527730652690859,0.140901860286652,0.193674925555738,,0,A ~ 1,A1 ~ 1,0.395,A B
job_1,1,98,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,-0.0404634566198051,-0.10306836206031,0.0221414488207002,0.125209810881011,,0,A ~ 1,A1 ~ 1,0.379,A B
job_1,1,98,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,0.00614281648674499,-0.0675822945743136,0.0798679275478036,0.147450222122117,,0,A ~ 1,A1 ~ 1,0.379,A B
job_1,1,98,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,-0.016155311237879,-0.116496136325251,0.0841855138494928,0.200681650174743,,0,A ~ 1,A1 ~ 1,0.379,A B
job_1,1,99,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,-0.0195803868324556,-0.0815912104364154,0.0424304367715041,0.12402164720792,,0,A ~ 1,A1 ~ 1,0.363,A B
job_1,1,99,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,-0.00999100940115511,-0.076109920754706,0.0561279019523958,0.132237822707102,,0,A ~ 1,A1 ~ 1,0.363,A B
job_1,1,99,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,-0.023057777931277,-0.101745871731426,0.0556303158688714,0.157376187600297,,0,A ~ 1,A1 ~ 1,0.363,A B
job_1,1,100,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,-0.00154903153771165,-0.0645460156731804,0.0614479525977572,0.125993968270938,,0,A ~ 1,A1 ~ 1,0.375,A B
job_1,1,100,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,0.0147631244265101,-0.0634714784304724,0.0929977272834926,0.156469205713965,,0,A ~ 1,A1 ~ 1,0.375,A B
job_1,1,100,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,0.0314047747784176,-0.0433541568134407,0.106163706370276,0.149517863183717,,0,A ~ 1,A1 ~ 1,0.375,A B
job_1,1,101,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,0.0377591401154228,-0.022479887789991,0.0979981680208366,0.120478055810828,,0,A ~ 1,A1 ~ 1,0.405,A B
job_1,1,101,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,0.0397257426019345,-0.0506160421181495,0.130067527322019,0.180683569440168,,0,A ~ 1,A1 ~ 1,0.405,A B
job_1,1,101,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,0.0388657079560794,-0.0597413848445618,0.137472800756721,0.197214185601282,,0,A ~ 1,A1 ~ 1,0.405,A B
job_1,1,102,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,-0.00851892861061955,-0.0714511388858379,0.0544132816645988,0.125864420550437,,0,A ~ 1,A1 ~ 1,0.361,A B
job_1,1,102,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,-0.0371597010559445,-0.108865013090682,0.0345456109787934,0.143410624069476,,0,A ~ 1,A1 ~ 1,0.361,A B
job_1,1,102,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,-0.0294186023494152,-0.0953136662214994,0.0364764615226689,0.131790127744168,,0,A ~ 1,A1 ~ 1,0.361,A B
job_1,1,103,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,-0.0328626258681757,-0.0909649560877383,0.0252397043513869,0.116204660439125,,0,A ~ 1,A1 ~ 1,0.335,A B
job_1,1,103,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,-0.0530177741922304,-0.167376442154465,0.061340893770004,0.228717335924469,,0,A ~ 1,A1 ~ 1,0.335,A B
job_1,1,103,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,-0.0689882630290091,-0.150775354622847,0.0127988285648291,0.163574183187676,,0,A ~ 1,A1 ~ 1,0.335,A B
job_1,1,104,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,-0.0539659965641294,-0.116136302870347,0.00820430974208788,0.124340612612435,,0,A ~ 1,A1 ~ 1,0.38,A B
job_1,1,104,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,-0.0419611710745404,-0.120638024353527,0.0367156822044457,0.157353706557972,,0,A ~ 1,A1 ~ 1,0.38,A B
job_1,1,104,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,-0.0359157477016236,-0.125465713864118,0.0536342184608705,0.179099932324988,,0,A ~ 1,A1 ~ 1,0.38,A B
job_1,1,105,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,0.0141017742527674,-0.0476383780378187,0.0758419265433535,0.123480304581172,,0,A ~ 1,A1 ~ 1,0.377,A B
job_1,1,105,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,-0.0054625765367709,-0.0826008125828269,0.0716756595092851,0.154276472092112,,0,A ~ 1,A1 ~ 1,0.377,A B
job_1,1,105,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,-0.017529165291651,-0.0836893346727063,0.0486310040894043,0.132320338762111,,0,A ~ 1,A1 ~ 1,0.377,A B
job_1,1,106,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,-0.0103838471632401,-0.0732280791261944,0.0524603847997142,0.125688463925909,,0,A ~ 1,A1 ~ 1,0.379,A B
job_1,1,106,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,-0.0302159239080589,-0.116564559293025,0.0561327114769075,0.172697270769933,,0,A ~ 1,A1 ~ 1,0.379,A B
job_1,1,106,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,-0.030266640861166,-0.117183023181402,0.0566497414590703,0.173832764640473,,0,A ~ 1,A1 ~ 1,0.379,A B
job_1,1,107,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,-0.0170836520738539,-0.0772222837540355,0.0430549796063278,0.120277263360363,,0,A ~ 1,A1 ~ 1,0.381,A B
job_1,1,107,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,0.0167266838624922,-0.0515688785896364,0.0850222463146207,0.136591124904257,,0,A ~ 1,A1 ~ 1,0.381,A B
job_1,1,107,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,0.0229762057222037,-0.0561072774143958,0.102059688858803,0.158166966273199,,0,A ~ 1,A1 ~ 1,0.381,A B
job_1,1,108,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,0.0191379760206644,-0.0420942009074622,0.0803701529487909,0.122464353856253,,0,A ~ 1,A1 ~ 1,0.378,A B
job_1,1,108,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,-0.00851348922178003,-0.095259661053521,0.0782326826099609,0.173492343663482,,0,A ~ 1,A1 ~ 1,0.378,A B
job_1,1,108,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,0.026760229782968,-0.0498354818993651,0.103355941465301,0.153191423364666,,0,A ~ 1,A1 ~ 1,0.378,A B
job_1,1,109,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,-0.0544914108738356,-0.115583425095748,0.00660060334807677,0.122184028443825,,0,A ~ 1,A1 ~ 1,0.337,A B
job_1,1,109,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,-0.0575445031715514,-0.13829937409678,0.0232103677536775,0.161509741850458,,0,A ~ 1,A1 ~ 1,0.337,A B
job_1,1,109,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,-0.074308127201333,-0.15985526291217,0.0112390085095038,0.171094271421674,,0,A ~ 1,A1 ~ 1,0.337,A B
job_1,1,110,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,-0.0241739899145139,-0.0868039134086748,0.038455933579647,0.125259846988322,,0,A ~ 1,A1 ~ 1,0.385,A B
job_1,1,110,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,-0.0480687134101059,-0.118679824347736,0.0225423975275243,0.14122222187526,,0,A ~ 1,A1 ~ 1,0.385,A B
job_1,1,110,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,-0.0269242574521912,-0.0905141320340354,0.036665617129653,0.127179749163688,,0,A ~ 1,A1 ~ 1,0.385,A B
job_1,1,111,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,-0.0170663816489354,-0.0798068859303061,0.0456741226324354,0.125481008562741,,0,A ~ 1,A1 ~ 1,0.371,A B
job_1,1,111,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,0.00726572958393205,-0.0672554333087512,0.0817868924766153,0.149042325785366,,0,A ~ 1,A1 ~ 1,0.371,A B
job_1,1,111,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,0.00385649652896034,-0.0673960511549466,0.0751090442128673,0.142505095367814,,0,A ~ 1,A1 ~ 1,0.371,A B
job_1,1,112,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,-0.0276710710158722,-0.0920506725525902,0.0367085305208458,0.128759203073436,,0,A ~ 1,A1 ~ 1,0.384,A B
job_1,1,112,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,-0.0322196916119343,-0.126786054176437,0.0623466709525685,0.189132725129006,,0,A ~ 1,A1 ~ 1,0.384,A B
job_1,1,112,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,-0.0348462539480139,-0.107979503233225,0.0382869953371969,0.146266498570422,,0,A ~ 1,A1 ~ 1,0.384,A B
job_1,1,113,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,-0.0166568915198811,-0.0787345451195298,0.0454207620797676,0.124155307199297,,0,A ~ 1,A1 ~ 1,0.369,A B
job_1,1,113,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,-0.0106040722855311,-0.104964183478236,0.0837560389071742,0.188720222385411,,0,A ~ 1,A1 ~ 1,0.369,A B
job_1,1,113,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,-0.0185780731315837,-0.0891533497866297,0.0519972035234624,0.141150553310092,,0,A ~ 1,A1 ~ 1,0.369,A B
job_1,1,114,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,0.0510604256508166,-0.00944913687698523,0.111569988178618,0.121019125055604,,0,A ~ 1,A1 ~ 1,0.393,A B
job_1,1,114,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,0.0669018225919381,0.00167510422200026,0.132128540961876,0.130453436739876,,0,A ~ 1,A1 ~ 1,0.393,A B
job_1,1,114,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,0.0858538877579595,0.0188241229104898,0.152883652605429,0.134059529694939,,0,A ~ 1,A1 ~ 1,0.393,A B
job_1,1,115,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,-0.000204219327690131,-0.0629453588515536,0.0625369201961733,0.125482279047727,,0,A ~ 1,A1 ~ 1,0.363,A B
job_1,1,115,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,0.046724767202332,-0.0449743370506564,0.13842387145532,0.183398208505977,,0,A ~ 1,A1 ~ 1,0.363,A B
job_1,1,115,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,0.0389496261723663,-0.0441021933459918,0.122001445690724,0.166103639036716,,0,A ~ 1,A1 ~ 1,0.363,A B
job_1,1,116,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,-0.0248732525059004,-0.0882929810412568,0.038546476029456,0.126839457070713,,0,A ~ 1,A1 ~ 1,0.371,A B
job_1,1,116,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,-0.0503147977689778,-0.180810348130665,0.0801807525927089,0.260991100723373,,0,A ~ 1,A1 ~ 1,0.371,A B
job_1,1,116,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,-0.0542595305276875,-0.139145393560497,0.0306263325051216,0.169771726065618,,0,A ~ 1,A1 ~ 1,0.371,A B
job_1,1,117,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,0.0367597929829639,-0.0269727516504272,0.100492337616355,0.127465089266782,,0,A ~ 1,A1 ~ 1,0.385,A B
job_1,1,117,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,0.0510589710674026,-0.0362136939711917,0.138331636105997,0.174545330077189,,0,A ~ 1,A1 ~ 1,0.385,A B
job_1,1,117,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,0.0639552158455048,-0.0357252368445407,0.16363566853555,0.199360905380091,,0,A ~ 1,A1 ~ 1,0.385,A B
job_1,1,118,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,0.042060150514646,-0.019795326298331,0.103915627327623,0.123710953625954,,0,A ~ 1,A1 ~ 1,0.4,A B
job_1,1,118,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,0.0396568635506228,-0.0330005477829108,0.112314274884156,0.145314822667067,,0,A ~ 1,A1 ~ 1,0.4,A B
job_1,1,118,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,0.0353312651191275,-0.0363848809398089,0.107047411178064,0.143432292117873,,0,A ~ 1,A1 ~ 1,0.4,A B
job_1,1,119,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,0.0530229361438125,-0.00847371511040815,0.114519587398033,0.122993302508441,,0,A ~ 1,A1 ~ 1,0.387,A B
job_1,1,119,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,0.0462529058674885,-0.018949863330155,0.111455675065132,0.130405538395287,,0,A ~ 1,A1 ~ 1,0.387,A B
job_1,1,119,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,0.0581351213421315,-0.0114720260976625,0.127742268781926,0.139214294879588,,0,A ~ 1,A1 ~ 1,0.387,A B
job_1,1,120,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,-0.0143546008728532,-0.0766696099962059,0.0479604082504994,0.124630018246705,,0,A ~ 1,A1 ~ 1,0.356,A B
job_1,1,120,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,-0.0143290765610116,-0.0891552651020272,0.0604971119800039,0.149652377082031,,0,A ~ 1,A1 ~ 1,0.356,A B
job_1,1,120,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,-0.0366356711507609,-0.107663785280818,0.0343924429792961,0.142056228260114,,0,A ~ 1,A1 ~ 1,0.356,A B
job_1,1,121,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,0.01602917961162,-0.0483269797103122,0.0803853389335522,0.128712318643864,,0,A ~ 1,A1 ~ 1,0.406,A B
job_1,1,121,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,0.0449232814327131,-0.049686885924424,0.13953344878985,0.189220334714274,,0,A ~ 1,A1 ~ 1,0.406,A B
job_1,1,121,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,0.0284724265651936,-0.0772259187058712,0.134170771836258,0.21139669054213,,0,A ~ 1,A1 ~ 1,0.406,A B
job_1,1,122,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,-0.0122022560603194,-0.0739178225562843,0.0495133104356454,0.12343113299193,,0,A ~ 1,A1 ~ 1,0.364,A B
job_1,1,122,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,-0.0234522129526093,-0.0945284359288727,0.0476240100236541,0.142152445952527,,0,A ~ 1,A1 ~ 1,0.364,A B
job_1,1,122,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,-0.0346420834995693,-0.122789955426515,0.0535057884273762,0.176295743853891,,0,A ~ 1,A1 ~ 1,0.364,A B
job_1,1,123,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,-0.0358941317651527,-0.0960629009509962,0.0242746374206908,0.120337538371687,,0,A ~ 1,A1 ~ 1,0.378,A B
job_1,1,123,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,-0.00889554513278838,-0.0793361780227563,0.0615450877571795,0.140881265779936,,0,A ~ 1,A1 ~ 1,0.378,A B
job_1,1,123,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,-0.0282542835237523,-0.0909535810802997,0.0344450140327951,0.125398595113095,,0,A ~ 1,A1 ~ 1,0.378,A B
job_1,1,124,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,0.0579132811661132,-0.00310337742219752,0.118929939754424,0.122033317176622,,0,A ~ 1,A1 ~ 1,0.399,A B
job_1,1,124,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,0.0354070591162713,-0.0344880150949701,0.105302133327513,0.139790148422483,,0,A ~ 1,A1 ~ 1,0.399,A B
job_1,1,124,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,0.0270771007640406,-0.0541074154238318,0.108261616951913,0.162369032375745,,0,A ~ 1,A1 ~ 1,0.399,A B
job_1,1,125,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,0.0264080339818964,-0.0357409184447895,0.0885569864085823,0.124297904853372,,0,A ~ 1,A1 ~ 1,0.373,A B
job_1,1,125,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,-0.0195620433191184,-0.102275526067702,0.0631514394294647,0.165426965497166,,0,A ~ 1,A1 ~ 1,0.373,A B
job_1,1,125,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,-0.00736151966914159,-0.0965506678438454,0.0818276285055622,0.178378296349408,,0,A ~ 1,A1 ~ 1,0.373,A B
job_1,1,126,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,-0.060377505987638,-0.121741795719896,0.0009867837446196,0.122728579464515,,0,A ~ 1,A1 ~ 1,0.349,A B
job_1,1,126,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,-0.0579117219055592,-0.148793853790088,0.03297040997897,0.181764263769058,,0,A ~ 1,A1 ~ 1,0.349,A B
job_1,1,126,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,-0.0570937402409913,-0.145982104422483,0.0317946239405005,0.177776728362984,,0,A ~ 1,A1 ~ 1,0.349,A B
job_1,1,127,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,0.0124396155687167,-0.0510507366966136,0.0759299678340469,0.12698070453066,,0,A ~ 1,A1 ~ 1,0.4,A B
job_1,1,127,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,0.0233906800042403,-0.0678756465555426,0.114657006564023,0.182532653119566,,0,A ~ 1,A1 ~ 1,0.4,A B
job_1,1,127,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,0.0316921310328998,-0.0924763884489118,0.155860650514712,0.248337038963623,,0,A ~ 1,A1 ~ 1,0.4,A B
job_1,1,128,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,0.0109668693451062,-0.0507311989082823,0.0726649375984948,0.123396136506777,,0,A ~ 1,A1 ~ 1,0.376,A B
job_1,1,128,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,0.0316188134002847,-0.0359476756097714,0.0991853024103409,0.135132978020112,,0,A ~ 1,A1 ~ 1,0.376,A B
job_1,1,128,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,0.0198344973003977,-0.0482509337180683,0.0879199283188638,0.136170862036932,,0,A ~ 1,A1 ~ 1,0.376,A B
job_1,1,129,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,-0.010630085649157,-0.0721546833886446,0.0508945120903307,0.123049195478975,,0,A ~ 1,A1 ~ 1,0.374,A B
job_1,1,129,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,-0.00562527340227086,-0.10899607692467,0.097745530120128,0.206741607044798,,0,A ~ 1,A1 ~ 1,0.374,A B
job_1,1,129,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,-0.0245311688415905,-0.0902624003971685,0.0412000627139874,0.131462463111156,,0,A ~ 1,A1 ~ 1,0.374,A B
job_1,1,130,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,0.0234411676094761,-0.0397929758421077,0.0866753110610599,0.126468286903168,,0,A ~ 1,A1 ~ 1,0.385,A B
job_1,1,130,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,0.0640226843739953,-0.00705563878726932,0.13510100753526,0.142156646322529,,0,A ~ 1,A1 ~ 1,0.385,A B
job_1,1,130,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,0.0596602353755817,-0.0147519350861585,0.134072405837322,0.14882434092348,,0,A ~ 1,A1 ~ 1,0.385,A B
job_1,1,131,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,-0.0472467636577642,-0.109703852279199,0.0152103249636709,0.12491417724287,,0,A ~ 1,A1 ~ 1,0.362,A B
job_1,1,131,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,-0.027196634743071,-0.135210402665392,0.0808171331792498,0.216027535844642,,0,A ~ 1,A1 ~ 1,0.362,A B
job_1,1,131,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,-0.0510243950895252,-0.126932224329802,0.024883434150752,0.151815658480554,,0,A ~ 1,A1 ~ 1,0.362,A B
job_1,1,132,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,-0.00582698297357972,-0.0684924339410951,0.0568384679939357,0.125330901935031,,0,A ~ 1,A1 ~ 1,0.383,A B
job_1,1,132,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,0.00152650482693675,-0.0680511137769751,0.0711041234308486,0.139155237207824,,0,A ~ 1,A1 ~ 1,0.383,A B
job_1,1,132,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,0.0157607299935107,-0.0533719889217719,0.0848934489087932,0.138265437830565,,0,A ~ 1,A1 ~ 1,0.383,A B
job_1,1,133,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,gold,-0.0288127212750953,-0.0915734776269027,0.033948035076712,0.125521512703615,,0,A ~ 1,A1 ~ 1,0.367,A B
job_1,1,133,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-std,0.0238551601837388,-0.0579169949708614,0.105627315338339,0.1635443103092,,0,A ~ 1,A1 ~ 1,0.367,A B
job_1,1,133,gold ; MICE-std ; MICE-ours,OLS,(Intercept),1000,5,100,norm,2B,MICE-ours,0.0147097377542045,-0.0578934776193565,0.0873129531277656,0.145206430747122,,0,A ~ 1,A1 ~ 1,0.367,A B
